"id","record_id","name","format","url","description"
16158,"eea_r_3035_100_m_fga2-s-2012_p_2012-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2012_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16163,"eea_r_3035_100_m_adm-boundaries-eea38-uk_p_2020_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FBackground%2FEuropean_Administrative_boundaries_v2020%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16173,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
17732,"r_lombar:e6bcffe3-73de-4681-8e7e-3be5cb50c70a",NULL,"WMS","https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis1%2Fservices%2Fterritorio%2Fcaspita%2FMapServer%2FWMSServer%3F",NULL
16238,"10.2909/169b69b5-a1f8-4aed-8042-bfcb4c1e4948",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Forest%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16244,"10.2909/f425a73e-dc6c-40be-93d6-9d234d4bbe1b",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaicProb_Forest%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","Forest probability WMS service"
16261,"eea_r_3035_100_m_extended-wetland-ecosystem_p_2012_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FLand%2FExtended_wetland_ecosystem_2012%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16286,"eea_r_3035_1_km_clc-forest-cover-gain-eu_p_2006-2012_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_gain_CLC_06_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16290,"eea_r_3035_1_km_clc-forest-cover-gain-eu_p_2000-2006_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_gain_CLC_00_06%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16298,"eea_r_3035_1_km_clc-forest-cover-gain-eu_p_2012-2018_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_gain_CLC_12_18%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16307,"eea_r_3035_1_km_clc-forest-cover-loss-eu_p_2000-2018_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_loss_CLC_00_18%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16315,"eea_r_3035_1_km_clc-forest-cover-gain-eu_p_2000-2018_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_gain_CLC_00_18%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16320,"eea_r_3035_100_m_ecosystem-types-l2_p_2006_v02_r01",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FMAES%2FMAES_ecosystem_type_maps_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16325,"10.2909/1b43939a-cb20-4eb8-b6e7-b454971ed933",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FForest_Distribution_point%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16380,"10.2909/f97c9bdc-3bdc-45e9-8f28-e687702096d7",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Coastal%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16331,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16337,"eea_r_3035_100_m_uhi-modelling_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_modelling%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16344,"copernicus_v_3035_10_m_ua-2012_p_2011-2013_vxx_rxx",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlas_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","UrbanAtlas_2012"
16352,"10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16355,"copernicus_v_3035_10_m_rz-2012-lclu_p_2011-2013_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FRiparianZones%2FLCLU%2FMapServer%2FWMSServer%3Fservice%3DWMS%26request%3DGetCapabilities%26version%3D1.3.0",NULL
16360,"10.2909/70fbb9d1-b61b-4bdc-973b-fec4d8835ccd",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Grassland%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16366,"10.2909/5b3e4da9-4c14-498c-b20e-bc514470eab5",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Saltmarshes%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16372,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16399,"copernicus_v_3035_10_m_rz-2012-lclu_p_2011-2013_v02_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FRiparianZones%2FLCLU%2FMapServer%2FWMSServer%3Fservice%3DWMS%26request%3DGetCapabilities%26version%3D1.3.0","Riparian Zones 2012 LCLU"
16412,"copernicus_v_3035_10_m_ua-2012_p_2011-2013_v02_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlas_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","UrbanAtlas_2012"
16437,"eea_r_3035_100_m_eni-cha-2000-2018_p_2000-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FENI_CLC_Pilot%2FENI_CHA_Pilot_2000_2018_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
16448,"eea_v_3035_100_m_eni-cha-2000-2018_p_2000-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FENI_CLC_Pilot%2FENI_CHA_Pilot_2000_2018_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
17304,"409fac90-4c8b-446b-99bd-a822f03108bf",NULL,"WMS Get Capabilities Services 1.1.1","https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FETMRP%2Fwms%3FVERSION%3D1.1.1","RHM Ensemble - Monthly Evapotranspiration (Reference Period)"
17359,"m_amte:299FN3:bd587278-b36b-4c88-ded1-cdff9039267c",NULL,"WMS","http%3A%2F%2Fwms.pcn.minambiente.it%2Fogc%3Fmap%3D%2Fms_ogc%2FWMS_v1.3%2FVettoriali%2FAccelerazioni_Confronto_ERS_ENVISAT_Ascending.map%26service%3Dwms%26request%3DgetCapabilities%26version%3D1.3.0",NULL
17360,"m_amte:299FN3:bd587278-b36b-4c88-ded1-cdff9039267c",NULL,"WFS","http%3A%2F%2Fwms.pcn.minambiente.it%2Fogc%3Fmap%3D%2Fms_ogc%2Fwfs%2FAccelerazioni_Confronto_ERS_ENVISAT_Ascending.map%26service%3Dwfs%26request%3DgetCapabilities",NULL
17448,"m_amte:299FN3:3291bd68-7059-4c5a-8074-f33989c46e7d",NULL,"WMS","http%3A%2F%2Fwms.pcn.minambiente.it%2Fogc%3Fmap%3D%2Fms_ogc%2FWMS_v1.3%2FVettoriali%2FCarta_ecopedologica.map%26service%3Dwms%26request%3DgetCapabilities%26version%3D1.3.0",NULL
17449,"m_amte:299FN3:3291bd68-7059-4c5a-8074-f33989c46e7d",NULL,"WFS","http%3A%2F%2Fwms.pcn.minambiente.it%2Fogc%3Fmap%3D%2Fms_ogc%2Fwfs%2FCarta_ecopedologica.map%26service%3Dwfs%26request%3DgetCapabilities",NULL
17480,"d6169455-7246-408a-93a5-e418f51f8fe5",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_BUS_E_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","WaPOR_2:L3_BUS_E_D"
17608,"r_friuve:m3969-cc-i1471",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
17609,"r_friuve:m3969-cc-i1471",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
17625,"r_liguri:D.2262",NULL,"Web Map Service (WMS)","https%3A%2F%2Fgeoservizi.regione.liguria.it%2Fgeoserver%2FM2262%2Fwms%3Fversion%3D1.3.0%26request%3Dgetcapabilities",NULL
17627,"r_liguri:D.2262",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fgeoservizi.regione.liguria.it%2Fgeoserver%2FM2262%2Fwfs%3Fversion%3D2.0.0%26request%3Dgetcapabilities",NULL
17669,"r_lombar:75d66de5-dee6-494a-8c4e-51aa095f4ea4",NULL,"WMS","https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis1%2Fservices%2Fterritorio%2Fvalanghe%2FMapServer%2FWMSServer%3F",NULL
17964,"arls_031:m10807-cc-i11449",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FERSA%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
17965,"arls_031:m10807-cc-i11449",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FERSA%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
17999,"35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
18801,"r_friuve:m3953-cc-i1444",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
18802,"r_friuve:m3953-cc-i1444",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
18808,"r_liguri:D.2281",NULL,"Web Map Service (WMS)","https%3A%2F%2Fgeoservizi.regione.liguria.it%2Fgeoserver%2FM2281%2Fwms%3Fversion%3D1.3.0%26request%3Dgetcapabilities",NULL
18810,"r_liguri:D.2281",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fgeoservizi.regione.liguria.it%2Fgeoserver%2FM2281%2Fwfs%3Fversion%3D2.0.0%26request%3Dgetcapabilities",NULL
18836,"r_lombar:bcb4a0f4-04fb-4e6b-8830-c3af0ee13a3a",NULL,"WMS","https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis2%2Fservices%2Fprotciv%2Frischio_frana%2FMapServer%2FWMSServer%3F",NULL
19136,"def113dd-851f-4e45-ae3d-4ed17aa891ba",NULL,"OGC:WMS-1.1.1-http-get-capabilities","https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FROARP%2Fwms%3FVERSION%3D1.1.1","RHM Ensemble - Annual Runoff (Reference Period)"
19126,"24df3a0d-28d4-4c47-bb9a-1ea744ab4b71",NULL,"WMS Get Capabilities Services 1.1.1","https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FETAF%2Fwms%3FVERSION%3D1.1.1","RHM Ensemble - Annual Evapotranspiration (Future)"
29296,"arls_031:m10807-cc-i11449",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FERSA%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
29297,"arls_031:m10807-cc-i11449",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FERSA%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
29803,"24df3a0d-28d4-4c47-bb9a-1ea744ab4b71",NULL,"WMS Get Capabilities Services 1.1.1","https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FETAF%2Fwms%3FVERSION%3D1.1.1","RHM Ensemble - Annual Evapotranspiration (Future)"
29812,"def113dd-851f-4e45-ae3d-4ed17aa891ba",NULL,"OGC:WMS-1.1.1-http-get-capabilities","https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FROARP%2Fwms%3FVERSION%3D1.1.1","RHM Ensemble - Annual Runoff (Reference Period)"
29832,"r_lombar:9e36ef24-bbb0-46d1-995c-7c50679ff096",NULL,"WMS","https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis1%2Fservices%2Fprotciv%2Fclassificazione_sismica%2FMapServer%2FWMSServer%3F",NULL
26133,"r_friuve:m3952-cc-i1443",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
26134,"r_friuve:m3952-cc-i1443",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
26222,"r_vda:03755-META:20181123:080500",NULL,"Web Map Service (WMS)","https%3A%2F%2Fgeoservizi.regione.vda.it%2Fgeoserver%2FsctGeologia%2Fwms%3Fservice%3DWMS%26version%3D1.1.0%26request%3DGetCapabilities",NULL
26283,"r_friuve:m4004-cc-i4086",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
26284,"r_friuve:m4004-cc-i4086",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
26491,"arls_031:m10914-cc-i11786",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FERSA%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.1.1",NULL
26492,"arls_031:m10914-cc-i11786",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FERSA%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D1.0.0",NULL
26519,"eea_r_3035_100_m_imd-2009-acc_p_2008-2010_v01_r03",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2009%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
26715,"r_friuve:m3982-cc-i1494",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
26716,"r_friuve:m3982-cc-i1494",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
26752,"r_friuve:m3987-cc-i4022",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
26753,"r_friuve:m3987-cc-i4022",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
26961,"eea_v_4258_100_k_impervious-area-umz_p_2015_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FPercentage_Impervious_Area_UMZ_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
26934,"eea_r_3035_5_km_smoisture-anomalies-gs-2021_p_2000-2021_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FDrought%2FGrowing_Season_Mean_Soil_Moisture_2000_2019%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
26938,"eea_r_3035_5_km_smoisture-anomalies-gs-2019_p_2000-2019_v01_r00,DAT-247-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FDrought%2FGrowing_Season_Mean_Soil_Moisture_2000_2019%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27001,"eea_r_3035_100_m_imd-2015-acc_p_2014-2016_v01_r03",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2015%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27008,"eea_r_3035_100_m_imd-2006-acc_p_2005-2007_v01_r03",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2006%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
26968,"eea_v_3035_1_km_n-p-agri-soil_p_2008-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2Fconcentrations_of_nitrogen_phosphorus_in_EU_agricultural_soils%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
26971,"eea_v_4258_100_k_impervious-area-city_p_2015_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FImpervious_Areas_Core_City%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27013,"eea_r_3035_100_m_imd-2012-acc_p_2011-2013_v01_r03",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2Fsealed2012%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27074,"10.2909/96b7f7df-3f79-4001-b489-1d918c813a62",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Sparsely%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27348,"10.2909/707f3c1f-4ecd-4cd1-bb7e-5091f0f36c4c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FSparsely_Distribution_point%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27293,"scc_v_3035_10_k_virgin-forest-inventory-keo_i_2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FCarpathians%2FVirginForestInventory%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","Virgin Forest Inventory of the Carpathians Dec. 2019"
27362,"10.2909/a6c48c2d-114f-406e-ba99-c9085a5f5aee",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaicProb_Sparsely%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27585,"eea_r_3035_100_m_fga2-s-2012_p_2012-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2012_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27374,"eea_v_3035_25_k_european-mountain_p_2008_v1_r00,DAT-215-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FLand%2FEuropeanMountainAreas%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","European mountain areas"
27382,"eea_r_3035_100_m_forest-area-2015_p_2014-2016_v01_r00,DAT-216-en",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest%2FForest_area_2015%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27531,"eea_r_3035_1_km_clc-forest-cover-loss-eu_p_2000-2006_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_loss_CLC_00_06%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27535,"eea_r_3035_1_km_clc-forest-cover-loss-eu_p_2006-2012_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_loss_CLC_06_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27541,"eea_r_3035_1_km_clc-forest-cover-loss-eu_p_2012-2018_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_loss_CLC_12_18%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27551,"10.2909/1e42e939-73ec-4e82-82ae-3625ecffc907",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2FImperviousness2018v2024%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27558,"10.2909/de2df446-c93b-4bea-8fc1-cad0d1d976ce",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FImperviousness%2FImperviousness2009v2024%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27580,"eea_r_3035_1_km_env-zones_p_2018_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FLand%2FEnvironmental_Zones_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27664,"10.2909/169b69b5-a1f8-4aed-8042-bfcb4c1e4948",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Forest%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27591,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27635,"eea_r_3035_1_km_clc-forest-cover-loss-eu_p_2000-2018_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_loss_CLC_00_18%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27679,"eea_r_3035_100_m_extended-wetland-ecosystem_p_2012_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FLand%2FExtended_wetland_ecosystem_2012%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
27704,"eea_r_3035_1_km_clc-forest-cover-gain-eu_p_2006-2012_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fforest.discomap.eea.europa.eu%2Farcgis%2Fservices%2FForest_Ch_CLC%2FForest_cover_gain_CLC_06_12%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
